23.01.2019 23:54:04;stage;file;history_win;usevol;dueling;traineval;allprices;allprices2;candlenum;maxProfit;maxLOSS;avgProfit;avgLOSS;maxdrop;Total profit;gross profit;TRADES;epoch
23.01.2019 23:54:49;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;750.0;830.0;161.66666666666666;140.46153846153845;41.5;-400.0;0;119;0
23.01.2019 23:55:33;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;750.0;830.0;154.23076923076923;155.7843137254902;41.5;-3860.0;0;180;0
23.01.2019 23:56:16;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;750.0;830.0;145.4696132596685;149.95867768595042;41.5;-9960.0;0;423;0
23.01.2019 23:57:00;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;800.0;830.0;131.13756613756613;129.71223021582733;41.5;-4520.0;0;795;0
23.01.2019 23:57:43;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;800.0;1340.0;144.04886561954623;145.22082018927443;41.5;-9530.0;0;1207;0
23.01.2019 23:58:27;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;970.0;1340.0;137.4244415243101;134.93714285714285;41.5;-13490.0;0;1636;0
23.01.2019 23:59:10;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;970.0;1340.0;137.40354535974973;134.05876951331496;41.5;-14220.0;0;2048;0
23.01.2019 23:59:25;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1270.0;860.0;177.2049689440994;164.97041420118344;1.4261363636363635;650.0;650.0;330;0
23.01.2019 23:59:32;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1270.0;990.0;141.57754010695186;143.2608695652174;2.696969696969697;-6360.0;-6360.0;788;0
23.01.2019 23:59:38;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;5390.0;2730.0;162.7941176470588;159.71653543307087;2.703962703962704;-1790.0;-1790.0;1247;0
23.01.2019 23:59:45;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;5390.0;2730.0;162.423887587822;154.06857142857143;2.703962703962704;3900.0;3900.0;1729;0
23.01.2019 23:59:51;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;5390.0;2730.0;150.13863216266174;142.2583559168925;2.703962703962704;4970.0;4970.0;2189;0
23.01.2019 23:59:58;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;5390.0;2730.0;144.61119751166407;136.1549815498155;2.703962703962704;1480.0;1480.0;2641;0
24.01.2019 00:00:05;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;5390.0;2730.0;137.20316622691294;130.58710912571794;2.703962703962704;3370.0;3370.0;3083;0
24.01.2019 00:00:11;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;5390.0;2730.0;131.61866359447004;124.66666666666667;2.703962703962704;5960.0;5960.0;3521;0
24.01.2019 00:00:57;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;760.0;690.0;132.70833333333334;109.75;2.3469387755102042;-430.0;-14900.0;216;1
24.01.2019 00:01:40;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1580.0;690.0;100.04201680672269;92.6;2.3469387755102042;660.0;-14900.0;488;1
24.01.2019 00:02:23;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1580.0;690.0;111.51670951156812;98.37837837837837;2.3469387755102042;3340.0;-14900.0;796;1
24.01.2019 00:03:05;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1580.0;850.0;120.8525754884547;107.50455373406193;2.3469387755102042;9020.0;-14900.0;1112;1
24.01.2019 00:03:48;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2110.0;960.0;146.5205479452055;124.3001443001443;2.3469387755102042;20820.0;-14900.0;1423;1
24.01.2019 00:04:31;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2420.0;1330.0;152.17441860465115;125.68742655699178;2.3469387755102042;23910.0;-14900.0;1711;1
24.01.2019 00:05:15;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2420.0;1330.0;155.4219204655674;128.0722891566265;2.3469387755102042;32680.0;-14900.0;2027;1
24.01.2019 00:05:30;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1080.0;890.0;257.5342465753425;170.84337349397592;1.1296296296296295;4620.0;4620.0;156;1
24.01.2019 00:05:37;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1080.0;900.0;210.17045454545453;168.62244897959184;1.1296296296296295;3940.0;3940.0;372;1
24.01.2019 00:05:43;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;4160.0;3360.0;244.8014440433213;209.3046357615894;1.1296296296296295;4600.0;4600.0;579;1
24.01.2019 00:05:50;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;4160.0;3360.0;246.64102564102564;208.25358851674642;1.1296296296296295;9140.0;9140.0;808;1
24.01.2019 00:05:56;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;4160.0;3360.0;224.1948310139165;197.7798861480076;1.1296296296296295;8540.0;8540.0;1030;1
24.01.2019 00:06:02;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;4160.0;3360.0;215.48922056384743;189.90726429675425;1.1296296296296295;7070.0;7070.0;1250;1
24.01.2019 00:06:09;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;4160.0;3360.0;208.10071942446044;183.65691489361703;1.1296296296296295;6520.0;6520.0;1447;1
24.01.2019 00:06:15;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;4160.0;3360.0;199.43396226415095;176.39494833524685;1.1296296296296295;4910.0;4910.0;1666;1
24.01.2019 00:07:00;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;680.0;450.0;147.87878787878788;119.35064935064935;2.0833333333333335;5450.0;20390.0;176;2
24.01.2019 00:07:43;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;680.0;580.0;112.89719626168224;107.96610169491525;2.0833333333333335;5050.0;20390.0;391;2
24.01.2019 00:08:25;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;690.0;790.0;126.3109756097561;127.14285714285714;2.0833333333333335;6720.0;20390.0;601;2
24.01.2019 00:09:10;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;840.0;790.0;135.28508771929825;132.53443526170798;2.0833333333333335;13580.0;20390.0;819;2
24.01.2019 00:09:53;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1730.0;840.0;160.36971830985917;146.69565217391303;2.0833333333333335;23610.0;20390.0;1028;2
24.01.2019 00:10:35;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;3110.0;1060.0;166.90332326283988;152.12230215827338;2.0833333333333335;25910.0;20390.0;1218;2
24.01.2019 00:11:18;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;3110.0;1060.0;175.55555555555554;155.08982035928145;2.0833333333333335;30700.0;20390.0;1433;2
24.01.2019 00:11:34;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1340.0;760.0;279.61538461538464;195.95744680851064;178.0;3390.0;3390.0;172;2
24.01.2019 00:11:40;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2200.0;1130.0;260.94594594594594;206.4021164021164;178.0;-390.0;-390.0;337;2
24.01.2019 00:11:46;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;3200.0;3130.0;309.5111111111111;229.33110367892976;178.0;1070.0;1070.0;524;2
24.01.2019 00:11:53;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;3200.0;3130.0;302.75409836065575;241.6209476309227;178.0;-4550.0;-4550.0;706;2
24.01.2019 00:11:59;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;3200.0;3130.0;277.0780856423174;229.15662650602408;178.0;-4120.0;-4120.0;895;2
24.01.2019 00:12:05;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;3200.0;3130.0;267.9574468085106;221.3109243697479;178.0;-5740.0;-5740.0;1065;2
24.01.2019 00:12:12;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;3200.0;3130.0;253.3634719710669;211.53061224489795;178.0;-5000.0;-5000.0;1239;2
24.01.2019 00:12:18;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;3200.0;3130.0;242.42566510172145;203.30310880829015;178.0;-2040.0;-2040.0;1411;2
24.01.2019 00:13:04;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2170.0;500.0;175.45454545454547;125.82417582417582;42.0;2060.0;52510.0;168;3
24.01.2019 00:13:47;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2170.0;500.0;136.96969696969697;114.84848484848484;42.0;3650.0;52510.0;330;3
24.01.2019 00:14:30;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2170.0;510.0;152.37704918032787;131.68141592920355;42.0;7420.0;52510.0;470;3
24.01.2019 00:15:13;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2170.0;1040.0;154.53376205787782;154.79233226837061;42.0;-390.0;52510.0;624;3
24.01.2019 00:15:56;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2170.0;1040.0;193.49614395886888;172.48756218905473;42.0;5930.0;52510.0;791;3
24.01.2019 00:16:40;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2170.0;1040.0;197.33333333333334;177.47276688453158;42.0;10300.0;52510.0;924;3
24.01.2019 00:17:23;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2170.0;1040.0;210.23941068139962;182.5812619502868;42.0;18670.0;52510.0;1066;3
24.01.2019 00:17:38;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;680.0;790.0;236.16438356164383;195.83333333333334;8.666666666666666;-3910.0;-3910.0;181;3
24.01.2019 00:17:45;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1020.0;790.0;222.69938650306747;197.6243093922652;8.666666666666666;530.0;530.0;344;3
24.01.2019 00:17:51;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2930.0;3420.0;250.9871244635193;241.93916349809885;8.666666666666666;-5150.0;-5150.0;496;3
24.01.2019 00:17:57;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2930.0;3420.0;261.0;261.4244186046512;8.666666666666666;-9020.0;-9020.0;654;3
24.01.2019 00:18:03;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2930.0;3420.0;242.46231155778895;246.34032634032633;8.666666666666666;-9180.0;-9180.0;827;3
24.01.2019 00:18:10;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2930.0;3420.0;234.04166666666666;239.11242603550295;8.666666666666666;-8890.0;-8890.0;987;3
24.01.2019 00:18:16;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2930.0;3420.0;232.6173285198556;227.04861111111111;8.666666666666666;-1910.0;-1910.0;1130;3
24.01.2019 00:18:22;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2930.0;3420.0;224.5063694267516;216.91964285714286;8.666666666666666;-4780.0;-4780.0;1300;3
24.01.2019 00:19:08;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;710.0;630.0;120.15625;117.06666666666666;4.9523809523809526;-1090.0;72870.0;139;4
24.01.2019 00:19:51;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1630.0;630.0;128.48214285714286;113.22147651006712;12.476190476190476;-2480.0;72870.0;261;4
24.01.2019 00:20:35;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1630.0;630.0;156.91860465116278;130.48076923076923;12.476190476190476;-150.0;72870.0;380;4
24.01.2019 00:21:19;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1630.0;700.0;181.7573221757322;150.03861003861005;12.476190476190476;4580.0;72870.0;498;4
24.01.2019 00:22:03;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2110.0;960.0;219.90033222591362;174.17177914110428;12.476190476190476;9410.0;72870.0;627;4
24.01.2019 00:22:47;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2110.0;960.0;237.6487252124646;181.68421052631578;12.476190476190476;14850.0;72870.0;733;4
24.01.2019 00:23:31;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2110.0;960.0;248.4375;184.3348623853211;12.476190476190476;22980.0;72870.0;852;4
24.01.2019 00:23:46;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;880.0;640.0;272.7118644067797;218.57142857142858;0.8343023255813954;790.0;790.0;129;4
24.01.2019 00:23:52;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1040.0;930.0;276.2;242.5;1.244186046511628;-510.0;-510.0;216;4
24.01.2019 00:23:59;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2850.0;3250.0;350.078125;317.32954545454544;4.209302325581396;-11040.0;-11040.0;304;4
24.01.2019 00:24:05;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2850.0;3250.0;383.1515151515151;321.55555555555554;4.671511627906977;-9130.0;-9130.0;390;4
24.01.2019 00:24:11;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2850.0;3250.0;375.6770833333333;302.82685512367493;4.944767441860465;-13570.0;-13570.0;475;4
24.01.2019 00:24:18;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2850.0;3250.0;376.5777777777778;297.4085365853659;5.281976744186046;-12820.0;-12820.0;553;4
24.01.2019 00:24:24;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2850.0;3250.0;374.19607843137254;284.05913978494624;5.281976744186046;-10250.0;-10250.0;627;4
24.01.2019 00:24:30;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2850.0;3250.0;358.5365853658537;269.6478873239437;5.281976744186046;-11970.0;-11970.0;713;4
24.01.2019 00:25:16;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;660.0;300.0;191.0;102.09677419354838;1.1228070175438596;7040.0;98810.0;132;5
24.01.2019 00:25:59;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1020.0;400.0;188.23008849557522;107.01030927835052;1.1228070175438596;10890.0;98810.0;210;5
24.01.2019 00:26:43;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1020.0;520.0;206.64634146341464;134.14965986394557;1.1228070175438596;14170.0;98810.0;311;5
24.01.2019 00:27:26;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1020.0;700.0;221.5311004784689;155.6701030927835;1.1228070175438596;16100.0;98810.0;403;5
24.01.2019 00:28:09;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2110.0;980.0;261.1152416356877;184.64;1.1228070175438596;24080.0;98810.0;519;5
24.01.2019 00:28:51;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;3110.0;980.0;280.78175895765474;192.74914089347078;1.1228070175438596;30110.0;98810.0;598;5
24.01.2019 00:29:33;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;3110.0;980.0;292.5280898876405;198.3132530120482;1.1228070175438596;38300.0;98810.0;688;5
24.01.2019 00:29:48;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;920.0;560.0;263.9344262295082;190.4;5.421052631578948;1820.0;1820.0;136;5
24.01.2019 00:29:54;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1480.0;560.0;285.1578947368421;202.9059829059829;5.421052631578948;3350.0;3350.0;212;5
24.01.2019 00:30:00;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;3360.0;2740.0;439.31297709923666;245.92592592592592;5.421052631578948;17710.0;17710.0;293;5
24.01.2019 00:30:06;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;3360.0;2740.0;467.7245508982036;267.7450980392157;5.421052631578948;23490.0;23490.0;371;5
24.01.2019 00:30:12;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;3360.0;2740.0;458.55;261.57894736842104;5.421052631578948;27100.0;27100.0;447;5
24.01.2019 00:30:18;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;3360.0;2740.0;436.28691983122366;258.96321070234114;5.421052631578948;25970.0;25970.0;536;5
24.01.2019 00:30:24;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;3360.0;2740.0;416.4963503649635;251.02409638554218;5.421052631578948;30780.0;30780.0;606;5
24.01.2019 00:30:30;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;3360.0;2740.0;404.1528239202658;244.77088948787062;5.421052631578948;30840.0;30840.0;672;5
24.01.2019 00:31:15;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;610.0;880.0;174.92957746478874;116.15384615384616;1.2727272727272727;3360.0;137540.0;149;6
24.01.2019 00:31:57;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1020.0;880.0;198.05555555555554;110.16806722689076;1.2727272727272727;8280.0;137540.0;227;6
24.01.2019 00:32:40;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1110.0;880.0;216.84563758389262;138.61271676300578;1.2727272727272727;8330.0;137540.0;322;6
24.01.2019 00:33:22;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1110.0;990.0;229.21465968586386;167.17948717948718;1.2727272727272727;4660.0;137540.0;425;6
24.01.2019 00:34:04;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2110.0;990.0;285.7959183673469;198.89285714285714;1.2727272727272727;14330.0;137540.0;525;6
24.01.2019 00:34:46;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2960.0;990.0;308.6713286713287;200.4075235109718;1.2727272727272727;24350.0;137540.0;605;6
24.01.2019 00:35:28;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2960.0;990.0;319.5195195195195;204.1509433962264;1.2727272727272727;30660.0;137540.0;704;6
24.01.2019 00:35:43;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;920.0;840.0;225.91549295774647;192.27272727272728;1.8231292517006803;3350.0;3350.0;137;6
24.01.2019 00:35:49;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1610.0;840.0;265.7608695652174;245.88235294117646;1.8231292517006803;-630.0;-630.0;194;6
24.01.2019 00:35:55;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;4040.0;2740.0;393.9344262295082;294.0287769784173;1.8231292517006803;7190.0;7190.0;261;6
24.01.2019 00:36:01;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;4040.0;2740.0;428.79194630872485;304.6629213483146;1.8231292517006803;9660.0;9660.0;327;6
24.01.2019 00:36:07;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;4040.0;2740.0;414.73988439306356;286.50442477876106;1.8231292517006803;7000.0;7000.0;399;6
24.01.2019 00:36:13;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;4040.0;2740.0;396.02941176470586;282.3921568627451;1.8231292517006803;8780.0;8780.0;459;6
24.01.2019 00:36:19;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;4040.0;2740.0;395.1111111111111;273.7586206896552;1.8231292517006803;9510.0;9510.0;515;6
24.01.2019 00:36:25;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;4040.0;2740.0;378.74015748031496;270.61919504643964;1.8231292517006803;8790.0;8790.0;577;6
24.01.2019 00:37:09;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;610.0;690.0;162.91666666666666;113.56164383561644;1.721311475409836;3440.0;170310.0;145;7
24.01.2019 00:37:53;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1180.0;690.0;166.23931623931625;120.17699115044248;1.721311475409836;5870.0;170310.0;230;7
24.01.2019 00:38:35;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1180.0;690.0;190.25316455696202;148.9189189189189;1.721311475409836;8020.0;170310.0;306;7
24.01.2019 00:39:17;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1180.0;690.0;220.88082901554404;167.46192893401016;1.721311475409836;9640.0;170310.0;390;7
24.01.2019 00:39:59;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2110.0;1000.0;265.04273504273505;196.68032786885246;1.721311475409836;14030.0;170310.0;478;7
24.01.2019 00:40:41;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;3110.0;1000.0;298.3333333333333;201.91489361702128;1.721311475409836;23610.0;170310.0;552;7
24.01.2019 00:41:24;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;3110.0;1120.0;314.0;208.6031746031746;1.721311475409836;30060.0;170310.0;620;7
24.01.2019 00:41:39;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;700.0;640.0;223.28571428571428;173.33333333333334;2.64;3670.0;3670.0;139;7
24.01.2019 00:41:45;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;890.0;1110.0;257.741935483871;212.7835051546392;2.64;3330.0;3330.0;190;7
24.01.2019 00:41:51;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2390.0;3210.0;309.7413793103448;331.1029411764706;2.64;-9100.0;-9100.0;252;7
24.01.2019 00:41:57;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2810.0;3210.0;352.463768115942;337.77777777777777;2.64;-9120.0;-9120.0;309;7
24.01.2019 00:42:03;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2810.0;3210.0;341.3125;320.6796116504854;2.7823529411764705;-11450.0;-11450.0;366;7
24.01.2019 00:42:09;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2810.0;3210.0;342.6630434782609;308.7649402390438;3.179411764705882;-14450.0;-14450.0;435;7
24.01.2019 00:42:15;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2810.0;3210.0;335.8767772511848;301.76895306859205;3.2691176470588235;-12720.0;-12720.0;488;7
24.01.2019 00:42:21;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;2810.0;3210.0;332.5;296.9230769230769;3.2691176470588235;-11640.0;-11640.0;531;7
24.01.2019 00:43:05;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1030.0;410.0;183.97260273972603;113.2051282051282;4.676470588235294;4600.0;201670.0;151;8
24.01.2019 00:43:47;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1500.0;410.0;195.14285714285714;116.0;4.676470588235294;7150.0;201670.0;220;8
24.01.2019 00:44:30;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;True;1500.0;700.0;221.52777777777777;152.94520547945206;4.676470588235294;9570.0;201670.0;290;8
